Despesas

Número do Empenho  ;Unidade Gestora  ;Credor do Empenho  ;Valor Empenhado  ;Valor Liquidado  ;Valor Total (Pago + RP Pago)  ;Detalhes Pagamentos ;Detalhes do Item de Material ;Data de Lançamento  ;Função  ;Subfunção  ;Programa  ;Ação  ;Subação  ;Modalidade do Empenho ;Modalidade de Licitação  ;Número do Processo Licitatório  ;Observação do Empenho  ;Tipo de Despesa  ;Despesa Gerencial  ;Fonte de Recurso  ;Categoria Econômica  ;Grupo de Despesa  ;Modalidade de Aplicação  ;Elemento da Despesa  ;Itens de Gastos na Liquidação  
"2010NE002754";"ASSEMBLEIA LEGISLATIVA";"***.948.004-** - FERNANDO MARIO SANTIAGO RESENDE";"0";"0";"1890.49";"";"";"2010-06-30";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"GLOBAL";"DISPENSA";"PROC.24/2010-DISP.04/2010";"Valor Total: R$ 22.685,88 Prazo: 12 meses Dispensa nº 004/2010, Processo nº 024/2010";"NORMAL";"1747 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"36 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA";"";
"2010NE002798";"ASSEMBLEIA LEGISLATIVA";"***.258.474-** - NILO CORREA CAMARGO";"0";"0";"3313.9";"";"";"2010-07-15";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"GLOBAL";"DISPENSA";"NAO CADASTRADO";"Valor Total: R$ 19.883,40 Prazo: 06 (seis) meses Processo Licitatório nº 040/08; Dispensa nº 004/08-CPL.";"NORMAL";"1747 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"36 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA";"";
"2010NE003102";"ASSEMBLEIA LEGISLATIVA";"10473437000104 - FOTO BELEZA ARTES COMERCIO LTDA";"0";"0";"12";"";"";"2010-09-15";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ORDINÁRIO";"DISPENSA";"";"Aquisição do ítem acima em atendimento à solicitação da Superintendência Recursos Humanos, Of. 033/2010.";"NORMAL";"1747 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2010NE003518";"ASSEMBLEIA LEGISLATIVA";"69959740000156 - GLOBAL OUTSOURCING DE IMPRESSAO E GERENCIAMENTO ELETRONICO DE DOCUMENTOS LIMITADA";"0";"0";"115408.99";"";"";"2010-11-11";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"GLOBAL";"PREGAO ELETRONICO";"NAO CADASTRADO";"Valor total: 1.355.904,00 Pregão Eletrônico nº 008/2008; Proc. nº 046/2008";"NORMAL";"1747 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2010NE003646";"ASSEMBLEIA LEGISLATIVA";"01771892000197 - EDELCIO ALVES DE LACERDA";"0";"0";"5300";"";"";"2010-12-07";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ORDINÁRIO";"DISPENSA";"";"Ref. serviços acima, conforme solicitação da Gerência de Serviços Gerais, através do ofício nº 209/2010.";"NORMAL";"1747 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2010NE003789";"ASSEMBLEIA LEGISLATIVA";"09769035000164 - COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA";"0";"0";"7411.78";"";"";"2010-12-30";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"NAO CADASTRADO";"";"NORMAL";"1747 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2011NE000001";"ASSEMBLEIA LEGISLATIVA";"PF88888020 - DIARIAS DE SERVIDOR";"1450317.61";"1450317.61";"1450317.61";"";"";"2011-01-03";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"Ato nº 249/98 alterado pela Ata da Reunião Diretora de 16/01/2007.";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"14 - DIÁRIAS - CIVIL";"01 - DIÁRIAS PESSOAL CIVIL DENTRO DO ESTADO | R$ 1450317.61";
"2011NE000002";"ASSEMBLEIA LEGISLATIVA";"PF88888020 - DIARIAS DE SERVIDOR";"4532756.17";"4532756.17";"4532756.17";"";"";"2011-01-03";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"Ato nº 249/98 e alterações.";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"14 - DIÁRIAS - CIVIL";"01 - DIÁRIAS PESSOAL CIVIL DENTRO DO ESTADO | R$ 4532756.17";
"2011NE000003";"ASSEMBLEIA LEGISLATIVA";"PF88888020 - DIARIAS DE SERVIDOR";"138216.74";"138216.74";"138216.74";"";"";"2011-01-03";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"Ato nº 249/98 e alterações.";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"14 - DIÁRIAS - CIVIL";"01 - DIÁRIAS PESSOAL CIVIL DENTRO DO ESTADO | R$ 138216.74";
"2011NE000004";"ASSEMBLEIA LEGISLATIVA";"PF88888020 - DIARIAS DE SERVIDOR";"81781.8";"81781.8";"81781.8";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"Ato nº 249/98 e alterações.";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"14 - DIÁRIAS - CIVIL";"01 - DIÁRIAS PESSOAL CIVIL DENTRO DO ESTADO | R$ 81781.80";
"2011NE000005";"ASSEMBLEIA LEGISLATIVA";"10835932000108 - COMPANHIA ENERGETICA DE PERNAMBUCO";"916340";"916340";"845851.16";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"NAO CADASTRADO";"";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"43 - ENERGIA ELÉTRICA | R$ 916340.00";
"2011NE000006";"ASSEMBLEIA LEGISLATIVA";"10835932000108 - COMPANHIA ENERGETICA DE PERNAMBUCO";"82.63";"82.63";"82.63";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"NAO CADASTRADO";"";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"92 - DESPESAS DE EXERCÍCIOS ANTERIORES";"39 - SERVICOS DE TERCEIROS - PESSOA JURIDICA | R$ 82.63";
"2011NE000007";"ASSEMBLEIA LEGISLATIVA";"09769035000164 - COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA";"75383.23";"75383.23";"69584.94";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"NAO CADASTRADO";"";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"44 - ÁGUA E ESGOTO | R$ 75383.23";
"2011NE000008";"ASSEMBLEIA LEGISLATIVA";"09769035000164 - COMPANHIA PERNAMBUCANA DE SANEAMENTO COMPESA";"269.22";"269.22";"269.22";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"NAO CADASTRADO";"";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"92 - DESPESAS DE EXERCÍCIOS ANTERIORES";"39 - SERVICOS DE TERCEIROS - PESSOA JURIDICA | R$ 269.22";
"2011NE000009";"ASSEMBLEIA LEGISLATIVA";"42104919000175 - INSTITUTO SEMEAR";"49366.95";"49366.95";"49366.95";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"GLOBAL";"DISPENSA";"NAO CADASTRADO";"Pago em 2010: R$ 69.113,73 Vigência: 12 meses Dispensa nº 005/2009 e Processo nº 022/2009";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"10 - LOCAÇÃO DE IMÓVEIS | R$ 49366.95";
"2011NE000010";"ASSEMBLEIA LEGISLATIVA";"PF99999990 - PESSOAL RELACIONADO EM FOLHA DE PAGAMENTO";"0";"0";"0";"";"";"2011-01-03";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"";"NORMAL";"1871 - PESSOAL E ENCARGOS SOCIAIS - PESSOAL E ENCARGOS SOCIAIS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"1 - PESSOAL E ENCARGOS SOCIAIS";"90 - APLICAÇÕES DIRETA";"11 - VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"";
"2011NE000011";"ASSEMBLEIA LEGISLATIVA";"***.948.004-** - FERNANDO MARIO SANTIAGO RESENDE";"11342.94";"11342.94";"11342.94";"";"";"2011-01-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0096 - APOIO ADMINISTRATIVO ÀS AÇÕES DA ALEPE";"0671 - GESTÃO ADMINISTRATIVA DAS AÇÕES DA ALEPE";"0000 - ND";"GLOBAL";"DISPENSA";"PROC.24/2010-DISP.04/2010";"Dispensa nº 004/2010, Processo nº 024/2010 Pago em 2010: R$ 11.342,94 Rua da Saudade, nº 444, da Boa Vista, Recife-PE.";"NORMAL";"1669 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"36 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA";"15 - LOCAÇÃO DE IMÓVEIS | R$ 11342.94";
"2011NE000012";"ASSEMBLEIA LEGISLATIVA";"29979036019321 - INSTITUTO NACIONAL DE SEGURO SOCIAL - INSS";"2961894.15";"2961894.15";"2726730.58";"";"";"2011-01-03";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"";"NORMAL";"1871 - PESSOAL E ENCARGOS SOCIAIS - PESSOAL E ENCARGOS SOCIAIS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"1 - PESSOAL E ENCARGOS SOCIAIS";"90 - APLICAÇÕES DIRETA";"13 - OBRIGAÇÕES PATRONAIS";"02 - INSTITUTO NACIONAL DE SEGURO SOCIAL - INSS | R$ 2961894.15";
"2011NE000013";"ASSEMBLEIA LEGISLATIVA";"PF99999990 - PESSOAL RELACIONADO EM FOLHA DE PAGAMENTO";"0";"0";"0";"";"";"2011-01-03";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"ESTIMATIVO";"NÃO SE APLICA";"NAO CADASTRADO";"";"NORMAL";"1871 - PESSOAL E ENCARGOS SOCIAIS - PESSOAL E ENCARGOS SOCIAIS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"1 - PESSOAL E ENCARGOS SOCIAIS";"90 - APLICAÇÕES DIRETA";"16 - OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL";"";
