Despesas

Número do Empenho  ;Unidade Gestora  ;Credor do Empenho  ;Valor Empenhado  ;Valor Liquidado  ;Valor Total (Pago + RP Pago)  ;Detalhes Pagamentos ;Detalhes do Item de Material ;Data de Lançamento  ;Função  ;Subfunção  ;Programa  ;Ação  ;Subação  ;Modalidade do Empenho ;Modalidade de Licitação  ;Número do Processo Licitatório  ;Observação do Empenho  ;Tipo de Despesa  ;Despesa Gerencial  ;Fonte de Recurso  ;Categoria Econômica  ;Grupo de Despesa  ;Modalidade de Aplicação  ;Elemento da Despesa  ;Itens de Gastos na Liquidação  
"2020NE000638";"ASSEMBLEIA LEGISLATIVA";"34132726000108 - VELON COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL EIRELI";"0";"0";"3665";"";"";"2020-06-02";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ESTIMATIVO";"PREGÃO  ELETRÔNICO";"PROCESSO N.017/2019 - P.E N.007/2019";"CONTRATO Nº 13/20, REF. À CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAL DE LIMPEZA, P/ ATENDER ÀS DEMANDAS DA ALEPE. P. ELET. Nº 07/19, PROC. Nº 17/19, LOTE III. PRAZO: 6 MESES. VALOR TOTAL DO CONTRATO: R$ 201.196,46.";"NORMAL";"3640 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"30 - MATERIAL DE CONSUMO";"";
"2020NE000641";"ASSEMBLEIA LEGISLATIVA";"34132726000108 - VELON COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL EIRELI";"0";"0";"3173.2";"";"";"2020-06-02";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ESTIMATIVO";"PREGÃO  ELETRÔNICO";"PROCESSO N.017/2019 - P.E N.007/2019";"CONTRATO Nº 13/20, REF. À CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAL DE LIMPEZA, P/ ATENDER ÀS DEMANDAS DA ALEPE. P. ELET. Nº 07/19, PROC. Nº 17/19, LOTE VI. PRAZO: 6 MESES. VALOR TOTAL DO CONTRATO: R$ 201.196,46.";"NORMAL";"3640 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"30 - MATERIAL DE CONSUMO";"";
"2020NE000642";"ASSEMBLEIA LEGISLATIVA";"34132726000108 - VELON COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL EIRELI";"0";"0";"24290";"";"";"2020-06-02";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ESTIMATIVO";"PREGÃO  ELETRÔNICO";"PROCESSO N.017/2019 - P.E N.007/2019";"CONTRATO Nº 13/20, REF. À CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAL DE LIMPEZA, P/ ATENDER ÀS DEMANDAS DA ALEPE. P. ELET. Nº 07/19, PROC. Nº 17/19, LOTE VII. PRAZO: 6 MESES. VALOR TOTAL DO CONTRATO: R$ 201.196,46.";"NORMAL";"3640 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"30 - MATERIAL DE CONSUMO";"";
"2020NE000811";"ASSEMBLEIA LEGISLATIVA";"06889210000169 - PONTOCOM INFORMATICA LTDA";"0";"0";"20660";"";"";"2020-09-03";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ESTIMATIVO";"PREGÃO PRESENCIAL";"PROC. 012/2019 - P.P 004/2019";"1º TA CT. Nº 14/19, P/ CONTRATAR EMPRESA ESPECIALIZADA NA MANUTENÇÃO CORRETIVA E ADAPTATIVA DO PORTAL DE COMPRAS, BEM COMO IMPLEMENTAÇÃO DE NOVAS FUNCIONALIDADES. PRORROGA POR 12 MESES. P. PRES Nº 04/19 E PROC Nº 12/19. VALOR TOTAL: R$ 247.920,00.";"NORMAL";"3647 - INVESTIMENTOS - INVESTIMENTOS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"4 - DESPESAS DE CAPITAL";"4 - INVESTIMENTOS";"90 - APLICAÇÕES DIRETA";"40 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURIDICA";"";
"2020NE000856";"ASSEMBLEIA LEGISLATIVA";"41246950000188 - IMPACTO COMUNICACAO E MARKETING LTDA";"0";"0";"96114.86";"";"";"2020-09-25";"01 - LEGISLATIVA";"131 - COMUNICAÇÃO SOCIAL";"0103 - APROXIMAÇÃO DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE COM A  SOCIEDADE";"1021 - COMUNICAÇÃO E PUBLICIDADE INSTITUCIONAL DA  ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ESTIMATIVO";"CONCORRÊNCIA";"PROCESSO N 014/2016";"7º TA CONT.12/17, LOTE II,P/SERV. PUBLICIDADE/PROPAGANDA, PLANEJAMENTO COMUNIC. E MARKETING, PRORROGA. 4 MESES OU ATÉ TÉRMINO PROC. LICITATÓRIO E REMANEJAMENTO SALDO NÃO UTILIZADO 6º TA (R$ 696.980,00). CONC. 01/16; PROC. 14/16. VR TL: R$1.196.980,00";"NORMAL";"3640 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2020NE000911";"ASSEMBLEIA LEGISLATIVA";"00973749001863 - TOP SERVICE SERVICOS E SISTEMAS S/A";"0";"0";"2187322.66";"";"";"2020-10-22";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"GLOBAL";"CONCORRÊNCIA";"PROCESSO 041/2012";"TRD REF. AO COMPLEMENTO DE DIFERENÇA  DE DESPESAS RELATIVAS AO MÊS DE JUNHO/2018 DO CONTR. 25/2013, CONF. OFÍCIO Nº 33/2020-SUPGER, PARECER PG Nº 275/2020 E DEMONSTRATIVO DA AUDITORIA EM ANEXO.";"NORMAL";"3796 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"92 - DESPESAS DE EXERCÍCIOS ANTERIORES";"";
"2020NE001021";"ASSEMBLEIA LEGISLATIVA";"***.244.034-** - JORGE ANDRE FERNANDES LOPES";"0";"0";"13940.62";"";"";"2020-12-11";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ORDINARIO";"NÃO SE APLICA";"";"LEI COMPLEMENTAR ESTADUAL Nº 78/2005, ARTS. 21 E 22.";"NORMAL";"3619 - PESSOAL E ENCARGOS SOCIAIS - PESSOAL E ENCARGOS SOCIAIS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"1 - PESSOAL E ENCARGOS SOCIAIS";"90 - APLICAÇÕES DIRETA";"94 - INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS";"";
"2020NE001055";"ASSEMBLEIA LEGISLATIVA";"***.522.654-** - MARIA DO DESTERRO NOVAES FRAZAO";"0";"0";"3800000";"";"";"2020-12-21";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4012 - ADEQUAÇÃO DAS INSTALAÇÕES FÍSICAS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ORDINARIO";"DISPENSA";"";"";"NORMAL";"10631 - INVERSÕES FINANCEIRAS - INVERSÕES FINANCEIRAS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"4 - DESPESAS DE CAPITAL";"5 - INVERSÕES FINANCEIRAS";"90 - APLICAÇÕES DIRETA";"61 - AQUISIÇÃO DE IMÓVEIS";"";
"2020NE001056";"ASSEMBLEIA LEGISLATIVA";"01171385000112 - LCL EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA";"0";"0";"3900000";"";"";"2020-12-21";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4012 - ADEQUAÇÃO DAS INSTALAÇÕES FÍSICAS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ORDINARIO";"DISPENSA";"";"";"NORMAL";"10631 - INVERSÕES FINANCEIRAS - INVERSÕES FINANCEIRAS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"4 - DESPESAS DE CAPITAL";"5 - INVERSÕES FINANCEIRAS";"90 - APLICAÇÕES DIRETA";"61 - AQUISIÇÃO DE IMÓVEIS";"";
"2020NE001061";"ASSEMBLEIA LEGISLATIVA";"***.196.024-** - ANDREIA MARIA DE ALMEIDA LOPES SEVERO";"0";"0";"7455.85";"";"";"2020-12-29";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - GESTÃO DAS ATIVIDADES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ORDINARIO";"NÃO SE APLICA";"";"LEI COMPLEMENTAR ESTADUAL Nº 78/2005, ARTS. 21 E 22.";"NORMAL";"3619 - PESSOAL E ENCARGOS SOCIAIS - PESSOAL E ENCARGOS SOCIAIS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"1 - PESSOAL E ENCARGOS SOCIAIS";"90 - APLICAÇÕES DIRETA";"94 - INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS";"";
"2020NE001062";"ASSEMBLEIA LEGISLATIVA";"***.562.804-** - FABIO GUIMARAES NUNES MACHADO";"0";"0";"3000";"";"";"2020-12-17";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4012 - ADEQUAÇÃO DAS INSTALAÇÕES FÍSICAS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - OUTRAS MEDIDAS";"ORDINARIO";"DISPENSA";"DISPENSA 0100012020000096";"REF. AVALIAÇÃO DO IMÓVEL DENOMINADO EDF. ESPAÇO MACAMBIRA, LOCALIZADO À RUA DA UNIÃO, 380, BOA VISTA, RECIFE-PE, CONF. SOLICITAÇÃO CONTIDA NO OFÍCIO Nº 326/2020 DO DEPTO. DE SERVIÇOS GERAIS E MANUTENÇÃO PREDIAL.";"NORMAL";"3640 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"36 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA";"";
"2020NE001063";"ASSEMBLEIA LEGISLATIVA";"04665574000130 - ALPHA VISION COMERCIO E SERVICOS DE TELECOMUNICACOES LTDA";"0";"0";"8750";"";"";"2020-12-01";"01 - LEGISLATIVA";"131 - COMUNICAÇÃO SOCIAL";"0103 - APROXIMAÇÃO DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE COM A  SOCIEDADE";"2743 - ESTRUTURAÇÃO DE CANAL PRÓPRIO DE TV E EMISSORA DE RÁDIO NA ASSEMBLÉIA LEGISLATIVA - ALEPE";"0000 - OUTRAS MEDIDAS";"ESTIMATIVO";"PREGÃO PRESENCIAL";"PROCESSO N 047/2016";"6º T.A. AO CONTRATO Nº 05/17 REF. PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DO SISTEMA DE TRANSMISSÃO DIGITAL DA TV ALEPE, PREGÃO PRES. Nº 11/16; PROC. Nº 47/16. DESPESA EMPENHADA PREVIAMENTE ATRAVÉS DA NE 707. VR TL: R$ 105.000,00.";"NORMAL";"3640 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
