Despesas

Número do Empenho  ;Unidade Gestora  ;Credor do Empenho  ;Valor Empenhado  ;Valor Liquidado  ;Valor Total (Pago + RP Pago)  ;Detalhes Pagamentos ;Detalhes do Item de Material ;Data de Lançamento  ;Função  ;Subfunção  ;Programa  ;Ação  ;Subação  ;Modalidade do Empenho ;Modalidade de Licitação  ;Número do Processo Licitatório  ;Observação do Empenho  ;Tipo de Despesa  ;Despesa Gerencial  ;Fonte de Recurso  ;Categoria Econômica  ;Grupo de Despesa  ;Modalidade de Aplicação  ;Elemento da Despesa  ;Itens de Gastos na Liquidação  
"2018NE000355";"ASSEMBLEIA LEGISLATIVA";"41246950000188 - IMPACTO COMUNICACAO E MARKETING LTDA";"0";"0";"410494.62";"";"";"2018-02-27";"01 - LEGISLATIVA";"131 - COMUNICAÇÃO SOCIAL";"0103 - APROXIMAÇÃO DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE COM A  SOCIEDADE";"1021 - COMUNICAÇÃO E PUBLICIDADE INSTITUCIONAL DA  ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"CONCORRÊNCIA";"PROCESSO N 014/2016";"1º TA AO CONT. Nº 12/17, LOTE II, P/ SERV. DE PUBLICIDADE E PROPAGANDA, PLANEJAMENTO DE COMUNIC. E MARKETING, PRORROGANDO POR MAIS 12 MESES. CONCORRÊNCIA Nº 01/16; PROC. Nº 14/16. VR. TOTAL: R$ 1.200.000,00";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000358";"ASSEMBLEIA LEGISLATIVA";"08064693000198 - CONCREPOXI ENGENHARIA LTDA";"0";"0";"474460.76";"";"";"2018-01-02";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4012 - ADEQUAÇÃO DAS INSTALAÇÕES FÍSICAS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"CONCORRÊNCIA";"PROCESSO 047/2015";"REF. PARTE DO SALDO DO CONTR. Nº 58/15 (E T.A´S) DE REFORMA DO ANEXO I DA ALEPE. CONC. 02/15; PROC. LICIT. 47/15. (CONTRATO MÃE)";"NORMAL";"3955 - INVESTIMENTOS - INVESTIMENTOS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"4 - DESPESAS DE CAPITAL";"4 - INVESTIMENTOS";"90 - APLICAÇÕES DIRETA";"51 - OBRAS E INSTALAÇÕES";"";
"2018NE000366";"ASSEMBLEIA LEGISLATIVA";"12285441000166 - TPF ENGENHARIA LTDA";"0";"0";"21893.8";"";"";"2018-02-01";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4012 - ADEQUAÇÃO DAS INSTALAÇÕES FÍSICAS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"CONCORRÊNCIA";"PROCESSO 059/2013";"9º T.A AO CONTRATO Nº009/2014, CUJO OBJETO É O REAJUSTAMENTO DO 8º T.A. DO REFERIDO CONTRATO. VALOR DESTE 9º T.A: R$ 46.103,20.";"NORMAL";"3955 - INVESTIMENTOS - INVESTIMENTOS";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"4 - DESPESAS DE CAPITAL";"4 - INVESTIMENTOS";"90 - APLICAÇÕES DIRETA";"51 - OBRAS E INSTALAÇÕES";"";
"2018NE000390";"ASSEMBLEIA LEGISLATIVA";"35603307000161 - CCS GRAFICA E EDITORA COMERCIO E SERVICOS LTDA EPP";"0";"0";"15334";"";"";"2018-02-01";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - SUPORTE ÀS ATIVIDADES FINS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"PREGÃO PRESENCIAL";"PROCESSO N 064/2015";"2º TA CONTR. Nº 07/16 SERV. DE MANUSEIO, IMPRESSÃO DE ETIQUETAS, ETIQUETAGEM, ROTEIRIZAÇÃO/DISTRIBUIÇÃO NO ESTADO DE PE, EXEMPLARES JORNAL TRIBUNA PARLAMENTAR. P. PRESENCIAL 29/15; PROC. 64/15; VR. TOTAL: R$101.475,00, PRORROGANDO POR MAIS 12MESES.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000391";"ASSEMBLEIA LEGISLATIVA";"08359698000148 - COMTEL ENGENHARIA EIRELI";"0";"0";"145234.05";"";"";"2018-02-07";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - SUPORTE ÀS ATIVIDADES FINS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"PREGÃO PRESENCIAL";"PROCESSO 041/2016";"1º TA CONTR Nº 04/17 OPERAÇÃO/MANUT. PREVENT/CORRETIVA, C/MÃO DE OBRA, FERRAMENTAS, GÁS REFRIGERANTE/MATER.CONSUMO P/SIST. CLIMATIZAÇÃO, CENTRAL ÁGUA GELADA, ANEXO I E NOVO PLENÁRIO. P. PRES 10/16; PROC. 41/16; PRORROGANDO 12MESES. VR. R$ 444.999,60";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000392";"ASSEMBLEIA LEGISLATIVA";"10835932000108 - COMPANHIA ENERGETICA DE PERNAMBUCO";"0";"0";"15540.1";"";"";"2018-01-02";"01 - LEGISLATIVA";"131 - COMUNICAÇÃO SOCIAL";"0103 - APROXIMAÇÃO DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE COM A  SOCIEDADE";"2743 - ESTRUTURAÇÃO DE CANAL PRÓPRIO DE TV E EMISSORA DE RÁDIO NA ASSEMBLÉIA LEGISLATIVA - ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"PROCEDIMENTO CELPE - RADIODIFUSORA";"VR. ESTIM. REF. AO FORN. DE ENER. ELÉT. PARA O EXERCÍCIO DE 2018 PARA A ESTAÇÃO RADIODIFUSORA DE TV DIGITAL, CUJO IMÓVEL, LOCADO POR ESTE PODER, LOCALIZADO NO MORRO DO PELUDO, OLINDA-PE, CONF. OFÍCIO Nº 191/SCOM/2017. VLR : R$264.000,00 EM 2018";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000398";"ASSEMBLEIA LEGISLATIVA";"04206050008246 - TIM CELULAR S.A.";"0";"0";"176149.57";"";"";"2018-01-02";"01 - LEGISLATIVA";"722 - TELECOMUNICAÇÕES";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4456 - AÇÕES DE TELECOMUNICAÇÕES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"CONTRATO TIM";"REF. A UTILIZAÇÃO DE SERVIÇOS DE TELECOMUNICAÇÕES PELO GRUPO DEPUTADOS DESTE PODER NO EXERCÍCIO DE 2018.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000403";"ASSEMBLEIA LEGISLATIVA";"04206050008246 - TIM CELULAR S.A.";"0";"0";"60925.88";"";"";"2018-01-02";"01 - LEGISLATIVA";"722 - TELECOMUNICAÇÕES";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4456 - AÇÕES DE TELECOMUNICAÇÕES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"CONTRATO TIM";"VALOR ESTIMATIVO PARA SERVIÇOS DE TELEFONIA MÓVEL PRESTADOS AO GRUPO ADMINISTRATIVO NO EXERCÍCIO DE 2018.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000404";"ASSEMBLEIA LEGISLATIVA";"40432544010290 - CLARO S.A";"0";"0";"119391.36";"";"";"2018-01-02";"01 - LEGISLATIVA";"722 - TELECOMUNICAÇÕES";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4456 - AÇÕES DE TELECOMUNICAÇÕES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"CONTRATO CLARO";"VALOR ESTIMATIVO PARA SERVIÇOS DE TELEFONIA MÓVEL PRESTADOS AO GRUPO DEPUTADOS NO EXERCÍCIO DE 2018.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000405";"ASSEMBLEIA LEGISLATIVA";"40432544010290 - CLARO S.A";"0";"0";"115059.65";"";"";"2018-01-02";"01 - LEGISLATIVA";"722 - TELECOMUNICAÇÕES";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4456 - AÇÕES DE TELECOMUNICAÇÕES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"INEXIGIBILIDADE";"CONTRATO CLARO";"VALOR ESTIMATIVO PARA SERVIÇOS DE TELEFONIA MÓVEL PRESTADOS AO GRUPO ADMINISTRATIVO DESTE PODER NO EXERCÍCIO DE 2018.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000604";"ASSEMBLEIA LEGISLATIVA";"01843920000134 - ENE - EMPRESA DE NEGOCIOS EXPRESSOS LTDA";"0";"0";"3400";"";"";"2018-04-23";"01 - LEGISLATIVA";"122 - ADMINISTRAÇÃO GERAL";"0937 - APOIO GERENCIAL E TECNOLÓGICO ÀS AÇÕES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"4353 - SUPORTE ÀS ATIVIDADES FINS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO - ALEPE";"0000 - ND";"ESTIMATIVO";"DISPENSA";"PROCESSO N. 014/2018 - DISPENSA 003/2018";"CONTR. Nº 008/2018 PARA LOCAÇÃO DE IMÓVEL LOCALIZADO À R DA UNIÃO, 380, SL 207, CONF. DISPENSA 003/18 E PROC. 014/18, PELO PRAZO DE 12 MESES. VR TOTAL: R$ 40.800,00.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"";
"2018NE000677";"ASSEMBLEIA LEGISLATIVA";"03506307000157 - TICKET SOLUCOES HDFGT S/A";"0";"0";"616000";"";"";"2018-05-15";"01 - LEGISLATIVA";"031 - AÇÃO LEGISLATIVA";"0095 - ATUAÇÃO PARLAMENTAR";"0673 - ASSESSORAMENTO ÀS ATIVIDADES LEGISLATIVAS";"0000 - ND";"GLOBAL";"PREGÃO  ELETRÔNICO";"PROCESSO N 004/2016";"3º T.A AO CONTR. Nº 28/16, SERV. DE ADMINISTRAÇÃO E GERENCIAMENTO DE COMBUSTÍVEL E LUBRIFICANTE ATRAVÉS DE CARTÃO ELETRÔNICO COM CHIP. P. ELETRÔNICO Nº 03/16; PROC. Nº 04/16, PRORROGANDO POR 12 MESES. VR. TOTAL R$ 7.392.000,00.";"NORMAL";"3945 - OUTRAS DESPESAS CORRENTES - OUTRAS DESPESAS CORRENTES";"0101  -  RECURSOS ORDINÁRIOS - ADM. DIRETA";"3 - DESPESAS CORRENTES";"3 - OUTRAS DESPESAS CORRENTES";"90 - APLICAÇÕES DIRETA";"30 - MATERIAL DE CONSUMO";"";
